year,county_fips,state,county_name,Dcandidatevotes,Rcandidatevotes,totalvotes,RATE,,
2000,40067,OKLAHOMA,JEFFERSON,1245,1320,2593,-0.058496207,,
2000,40069,OKLAHOMA,JOHNSTON,1809,2072,3930,-0.135740118,,
2000,40071,OKLAHOMA,KAY,6122,11768,18162,-0.653495143,,
2000,40073,OKLAHOMA,KINGFISHER,1304,4693,6056,-1.280635573,,
2000,40075,OKLAHOMA,KIOWA,1544,2173,3750,-0.34173225,,
2000,40077,OKLAHOMA,LATIMER,1865,1739,3669,0.069950818,,
2000,40079,OKLAHOMA,LE FLORE,6536,8215,14985,-0.228636394,,
2000,40081,OKLAHOMA,LINCOLN,4140,7387,11701,-0.579025911,,
2000,40083,OKLAHOMA,LOGAN,4510,8187,12870,-0.596250377,,
2000,40085,OKLAHOMA,LOVE,1530,1807,3372,-0.166400276,,
2000,40087,OKLAHOMA,MCCLAIN,3679,6750,10539,-0.606901529,,
2000,40089,OKLAHOMA,MCCURTAIN,3752,6601,10482,-0.564932122,,
2000,40091,OKLAHOMA,MCINTOSH,4206,3444,7781,0.199878491,,
2000,40093,OKLAHOMA,MAJOR,635,2672,3352,-1.436957536,,
2000,40095,OKLAHOMA,MARSHALL,2210,2641,4900,-0.178165118,,
2000,40097,OKLAHOMA,MAYES,6618,7132,14001,-0.074798491,,
2000,40099,OKLAHOMA,MURRAY,2263,2609,4922,-0.14227564,,
2000,40101,OKLAHOMA,MUSKOGEE,12520,11820,24693,0.057534354,,
2000,40103,OKLAHOMA,NOBLE,1416,3230,4697,-0.824646142,,
2000,40105,OKLAHOMA,NOWATA,1703,2069,3849,-0.194673997,,
2000,40107,OKLAHOMA,OKFUSKEE,1814,1910,3788,-0.05156889,,
2000,40109,OKLAHOMA,OKLAHOMA,81590,139078,223111,-0.533328221,,
2000,40111,OKLAHOMA,OKMULGEE,7186,5797,13178,0.214794146,,
2000,40113,OKLAHOMA,OSAGE,7540,8138,15909,-0.076322268,,
2000,40115,OKLAHOMA,OTTAWA,5647,5625,11411,0.003903483,,
2000,40117,OKLAHOMA,PAWNEE,2435,3386,5925,-0.329702527,,
2000,40119,OKLAHOMA,PAYNE,9319,15256,24947,-0.492917541,,
2000,40121,OKLAHOMA,PITTSBURG,7627,8514,16357,-0.110017284,,
2000,40123,OKLAHOMA,PONTOTOC,5387,7299,12836,-0.303748709,,
2000,40125,OKLAHOMA,POTTAWATOMIE,8763,13235,22316,-0.412326524,,
2000,40127,OKLAHOMA,PUSHMATAHA,1969,2331,4348,-0.16877156,,
2000,40129,OKLAHOMA,ROGER MILLS,441,1234,1687,-1.028971329,,
2000,40131,OKLAHOMA,ROGERS,10813,17713,28951,-0.493549719,,
2000,40133,OKLAHOMA,SEMINOLE,3783,4011,7866,-0.058523241,,
2000,40135,OKLAHOMA,SEQUOYAH,5425,6614,12254,-0.198170715,,
2000,40137,OKLAHOMA,STEPHENS,6467,10860,17488,-0.518373992,,
2000,40139,OKLAHOMA,TEXAS,1084,4964,6088,-1.521553964,,
2000,40141,OKLAHOMA,TILLMAN,1400,1920,3349,-0.315852949,,
2000,40143,OKLAHOMA,TULSA,81656,134152,218691,-0.496458184,,
2000,40145,OKLAHOMA,WAGONER,8244,12981,21517,-0.454001087,,
2000,40147,OKLAHOMA,WASHINGTON,6644,13788,20744,-0.730084457,,
2000,40149,OKLAHOMA,WASHITA,1564,2850,4468,-0.600072352,,
2000,40151,OKLAHOMA,WOODS,1235,2774,4046,-0.809219352,,
2000,40153,OKLAHOMA,WOODWARD,1950,5067,7100,-0.954919554,,
2000,41001,OREGON,BAKER,2195,5618,8258,-0.939793682,,
2000,41003,OREGON,BENTON,19444,15825,38226,0.205947571,,
2000,41005,OREGON,CLACKAMAS,76421,77539,162262,-0.014523508,,
2000,41007,OREGON,CLATSOP,8296,6950,16474,0.177031811,,
2000,41009,OREGON,COLUMBIA,10331,9369,21195,0.097742717,,
2000,41011,OREGON,COOS,11610,15626,29379,-0.297069398,,
2000,41013,OREGON,CROOK,2474,5363,8277,-0.773687246,,
2000,41015,OREGON,CURRY,4090,6551,11513,-0.47107274,,
2000,41017,OREGON,DESCHUTES,22061,32132,57885,-0.376041075,,
2000,41019,OREGON,DOUGLAS,14193,30294,47220,-0.758200788,,
2000,41021,OREGON,GILLIAM,359,679,1090,-0.637298739,,
2000,41023,OREGON,GRANT,589,3078,3846,-1.653609131,,
2000,41025,OREGON,HARNEY,766,2799,3734,-1.29583532,,
2000,41027,OREGON,HOOD RIVER,4072,3721,8549,0.09014183,,
2000,41029,OREGON,JACKSON,33153,46052,84796,-0.328637983,,
2000,41031,OREGON,JEFFERSON,2681,3838,6897,-0.358761538,,
2000,41033,OREGON,JOSEPHINE,11864,22186,36733,-0.625952854,,
2000,41035,OREGON,KLAMATH,7541,18855,27844,-0.916423331,,
2000,41037,OREGON,LAKE,707,2830,3729,-1.387001325,,
2000,41039,OREGON,LANE,78583,61578,152188,0.243850727,,
2000,41041,OREGON,LINCOLN,10861,8446,21118,0.251485435,,
2000,41043,OREGON,LINN,16682,25359,44388,-0.418803403,,
2000,41045,OREGON,MALHEUR,2336,7624,10404,-1.182861101,,
2000,41047,OREGON,MARION,49430,57443,113334,-0.150235624,,
2000,41049,OREGON,MORROW,1197,2224,3609,-0.61948895,,
2000,41051,OREGON,MULTNOMAH,188441,83677,296685,0.811820812,,
2000,41053,OREGON,POLK,11921,14988,28449,-0.22894833,,
2000,41055,OREGON,SHERMAN,326,679,1062,-0.733723746,,
2000,41057,OREGON,TILLAMOOK,5762,5775,12376,-0.00225362,,
2000,41059,OREGON,UMATILLA,7809,14140,23060,-0.593730746,,
2000,41061,OREGON,UNION,3577,7836,12076,-0.78420404,,
2000,41063,OREGON,WALLOWA,836,3279,4294,-1.366665164,,
2000,41065,OREGON,WASCO,4616,5356,10664,-0.148688899,,
2000,41067,OREGON,WASHINGTON,90662,86091,185974,0.051733429,,
2000,41069,OREGON,WHEELER,202,584,841,-1.061633285,,
2000,41071,OREGON,YAMHILL,14254,19193,35539,-0.29750806,,
2000,42001,PENNSYLVANIA,ADAMS,11682,20848,33433,-0.579208825,,
2000,42003,PENNSYLVANIA,ALLEGHENY,329963,235361,582478,0.337860021,,
2000,42005,PENNSYLVANIA,ARMSTRONG,11127,15508,27423,-0.331981433,,
2000,42007,PENNSYLVANIA,BEAVER,38925,32491,73593,0.18067359,,
2000,42009,PENNSYLVANIA,BEDFORD,5474,13598,19435,-0.909913112,,
2000,42011,PENNSYLVANIA,BERKS,59150,71273,135163,-0.186440984,,
2000,42013,PENNSYLVANIA,BLAIR,15774,28376,45140,-0.587180702,,
2000,42015,PENNSYLVANIA,BRADFORD,7911,14660,23330,-0.6168685,,
2000,42017,PENNSYLVANIA,BUCKS,132914,121927,263422,0.086279798,,
2000,42019,PENNSYLVANIA,BUTLER,25037,44009,70824,-0.564039428,,
2000,42021,PENNSYLVANIA,CAMBRIA,30308,28001,60286,0.07917148,,
2000,42023,PENNSYLVANIA,CAMERON,779,1383,2246,-0.573999286,,
2000,42025,PENNSYLVANIA,CARBON,10668,9717,21277,0.093371677,,
2000,42027,PENNSYLVANIA,CENTRE,21409,26172,49538,-0.200878743,,
2000,42029,PENNSYLVANIA,CHESTER,82047,100080,187562,-0.198677612,,
2000,42031,PENNSYLVANIA,CLARION,5605,9796,15843,-0.558315083,,
2000,42033,PENNSYLVANIA,CLEARFIELD,11718,18019,30609,-0.430300636,,
2000,42035,PENNSYLVANIA,CLINTON,5521,6064,11994,-0.093810645,,
2000,42037,PENNSYLVANIA,COLUMBIA,8975,12095,21894,-0.29834921,,
2000,42039,PENNSYLVANIA,CRAWFORD,13250,18858,33321,-0.352939675,,
2000,42041,PENNSYLVANIA,CUMBERLAND,31053,54802,88062,-0.568031268,,
2000,42043,PENNSYLVANIA,DAUPHIN,44390,53631,100658,-0.18911304,,
2000,42045,PENNSYLVANIA,DELAWARE,134861,105836,248077,0.242353892,,
2000,42047,PENNSYLVANIA,ELK,5754,7347,13578,-0.244396802,,
2000,42049,PENNSYLVANIA,ERIE,59399,49027,112335,0.191906224,,
2000,42051,PENNSYLVANIA,FAYETTE,28152,20013,49532,0.341236338,,
2000,42053,PENNSYLVANIA,FOREST,843,1371,2283,-0.486328722,,
2000,42055,PENNSYLVANIA,FRANKLIN,14922,33042,48969,-0.794942845,,
2000,42057,PENNSYLVANIA,FULTON,1425,3753,5285,-0.968383706,,
2000,42059,PENNSYLVANIA,GREENE,7230,5890,13634,0.204983039,,
2000,42061,PENNSYLVANIA,HUNTINGDON,5073,10408,15957,-0.718642383,,
2000,42063,PENNSYLVANIA,INDIANA,13667,16799,31401,-0.206335193,,
2000,42065,PENNSYLVANIA,JEFFERSON,5566,11473,17574,-0.723319786,,
2000,42067,PENNSYLVANIA,JUNIATA,2656,5795,8667,-0.780174245,,
2000,42069,PENNSYLVANIA,LACKAWANNA,57471,35096,96381,0.493193309,,
2000,42071,PENNSYLVANIA,LANCASTER,54968,115900,175317,-0.745976553,,
2000,42073,PENNSYLVANIA,LAWRENCE,20593,18060,39640,0.131251664,,
2000,42075,PENNSYLVANIA,LEBANON,16093,28534,45880,-0.572711964,,
2000,42077,PENNSYLVANIA,LEHIGH,56667,55492,116280,0.020953164,,
2000,42079,PENNSYLVANIA,LUZERNE,62199,52328,119586,0.172807322,,
2000,42081,PENNSYLVANIA,LYCOMING,14663,27137,43183,-0.615570796,,
2000,42083,PENNSYLVANIA,MCKEAN,5510,9661,15804,-0.561532539,,
2000,42085,PENNSYLVANIA,MERCER,23817,23132,48725,0.029182671,,
2000,42087,PENNSYLVANIA,MIFFLIN,4835,9400,14614,-0.66482856,,
2000,42089,PENNSYLVANIA,MONROE,21939,23265,46878,-0.05868421,,
2000,42091,PENNSYLVANIA,MONTGOMERY,177990,145623,332422,0.200706279,,
2000,42093,PENNSYLVANIA,MONTOUR,2356,3960,6492,-0.519278759,,
2000,42095,PENNSYLVANIA,NORTHAMPTON,53097,47396,104690,0.113582593,,
2000,42097,PENNSYLVANIA,NORTHUMBERLAND,13670,18142,33251,-0.283026041,,
2000,42099,PENNSYLVANIA,PERRY,4459,11184,16071,-0.91955966,,
2000,42101,PENNSYLVANIA,PHILADELPHIA,449182,100959,561180,1.492713657,,
2000,42103,PENNSYLVANIA,PIKE,7330,9339,17364,-0.242223664,,
2000,42105,PENNSYLVANIA,POTTER,2037,4858,7090,-0.869148693,,
2000,42107,PENNSYLVANIA,SCHUYLKILL,26215,29841,58300,-0.129551521,,
2000,42109,PENNSYLVANIA,SNYDER,3536,8963,12841,-0.930108848,,
2000,42111,PENNSYLVANIA,SOMERSET,12028,20218,32985,-0.519336032,,
2000,42113,PENNSYLVANIA,SULLIVAN,1066,1928,3105,-0.59256987,,
2000,42115,PENNSYLVANIA,SUSQUEHANNA,6481,10226,17271,-0.456058677,,
2000,42117,PENNSYLVANIA,TIOGA,4617,9635,14772,-0.735657158,,
2000,42119,PENNSYLVANIA,UNION,4209,8523,13175,-0.705543302,,
2000,42121,PENNSYLVANIA,VENANGO,8196,11642,20523,-0.350973018,,
2000,42123,PENNSYLVANIA,WARREN,7537,9290,17541,-0.209114328,,
2000,42125,PENNSYLVANIA,WASHINGTON,44961,37339,84441,0.185757091,,
2000,42127,PENNSYLVANIA,WAYNE,6904,11201,18914,-0.483902106,,
2000,42129,PENNSYLVANIA,WESTMORELAND,71792,80858,156709,-0.118921481,,
2000,42131,PENNSYLVANIA,WYOMING,4363,6922,11693,-0.461544851,,
2000,42133,PENNSYLVANIA,YORK,51958,87652,144244,-0.522938729,,
2000,44001,RHODE ISLAND,BRISTOL,13424,8375,23272,0.471793072,,
2000,44003,RHODE ISLAND,KENT,43265,25291,73470,0.536895393,,
2000,44005,RHODE ISLAND,NEWPORT,20790,14258,37838,0.377153949,,
2000,44007,RHODE ISLAND,PROVIDENCE,142469,61378,218308,0.842072967,,
2000,44009,RHODE ISLAND,WASHINGTON,29560,21253,56224,0.329924034,,
2000,45001,SOUTH CAROLINA,ABBEVILLE,3766,4450,8374,-0.166890666,,
2000,45003,SOUTH CAROLINA,AIKEN,16409,33203,50782,-0.704810268,,
2000,45005,SOUTH CAROLINA,ALLENDALE,2338,967,3340,0.882852647,,
2000,45007,SOUTH CAROLINA,ANDERSON,19606,35827,56681,-0.602866157,,
2000,45009,SOUTH CAROLINA,BAMBERG,3451,2047,5551,0.522288737,,
2000,45011,SOUTH CAROLINA,BARNWELL,3661,4521,8276,-0.210996874,,
2000,45013,SOUTH CAROLINA,BEAUFORT,17487,25561,44148,-0.379610005,,
2000,45015,SOUTH CAROLINA,BERKELEY,17707,24796,43316,-0.336722308,,
2000,45017,SOUTH CAROLINA,CALHOUN,3063,3216,6373,-0.048743523,,
2000,45019,SOUTH CAROLINA,CHARLESTON,49520,58229,111476,-0.162006884,,
2000,45021,SOUTH CAROLINA,CHEROKEE,6138,9900,16323,-0.478035801,,
2000,45023,SOUTH CAROLINA,CHESTER,5242,4986,10432,0.05006912,,
2000,45025,SOUTH CAROLINA,CHESTERFIELD,6111,6266,12526,-0.025047767,,
2000,45027,SOUTH CAROLINA,CLARENDON,5999,5186,11290,0.145630102,,
2000,45029,SOUTH CAROLINA,COLLETON,6449,6767,13390,-0.048132777,,
2000,45031,SOUTH CAROLINA,DARLINGTON,10253,11290,21863,-0.096347032,,
2000,45033,SOUTH CAROLINA,DILLON,4930,3975,8990,0.21531424,,
2000,45035,SOUTH CAROLINA,DORCHESTER,12168,20734,33641,-0.53296531,,
2000,45037,SOUTH CAROLINA,EDGEFIELD,3950,4760,8834,-0.186532089,,
2000,45039,SOUTH CAROLINA,FAIRFIELD,5263,3011,8398,0.558428957,,
2000,45041,SOUTH CAROLINA,FLORENCE,17157,23678,41437,-0.322140093,,
2000,45043,SOUTH CAROLINA,GEORGETOWN,9445,10535,20351,-0.109217546,,
2000,45045,SOUTH CAROLINA,GREENVILLE,43810,92714,140293,-0.749657384,,
2000,45047,SOUTH CAROLINA,GREENWOOD,8139,12193,20860,-0.404194694,,
2000,45049,SOUTH CAROLINA,HAMPTON,4896,2798,7759,0.559513669,,
2000,45051,SOUTH CAROLINA,HORRY,29113,40300,71265,-0.325166659,,
2000,45053,SOUTH CAROLINA,JASPER,3646,2414,6469,0.412345554,,
2000,45055,SOUTH CAROLINA,KERSHAW,7428,11911,19677,-0.472205699,,
2000,45057,SOUTH CAROLINA,LANCASTER,8782,11676,20705,-0.284831281,,
2000,45059,SOUTH CAROLINA,LAURENS,7920,12102,20410,-0.423979522,,
2000,45061,SOUTH CAROLINA,LEE,3899,2675,6642,0.37677073,,
2000,45063,SOUTH CAROLINA,LEXINGTON,22830,58095,83081,-0.934004141,,
2000,45065,SOUTH CAROLINA,MCCORMICK,1896,1704,3661,0.106767975,,
2000,45067,SOUTH CAROLINA,MARION,7358,4687,12149,0.450995438,,
2000,45069,SOUTH CAROLINA,MARLBORO,5060,2699,7883,0.628485149,,
2000,45071,SOUTH CAROLINA,NEWBERRY,4428,7492,12372,-0.52588777,,
2000,45073,SOUTH CAROLINA,OCONEE,7571,15364,23575,-0.707701951,,
2000,45075,SOUTH CAROLINA,ORANGEBURG,19802,12657,32734,0.447572521,,
2000,45077,SOUTH CAROLINA,PICKENS,8927,24681,34582,-1.016953325,,
2000,45079,SOUTH CAROLINA,RICHLAND,63179,50164,116481,0.230674329,,
2000,45081,SOUTH CAROLINA,SALUDA,2682,4098,6891,-0.423936265,,
2000,45083,SOUTH CAROLINA,SPARTANBURG,29559,52114,83553,-0.567045361,,
2000,45085,SOUTH CAROLINA,SUMTER,14365,15915,30672,-0.102467368,,
2000,45087,SOUTH CAROLINA,UNION,4662,5768,10589,-0.212880859,,
2000,45089,SOUTH CAROLINA,WILLIAMSBURG,6723,4524,11331,0.396137925,,
2000,45091,SOUTH CAROLINA,YORK,19251,33776,54351,-0.562187484,,
2000,46003,SOUTH DAKOTA,AURORA,513,847,1413,-0.501424849,,
2000,46005,SOUTH DAKOTA,BEADLE,3216,4347,7739,-0.301347601,,
2000,46007,SOUTH DAKOTA,BENNETT,377,712,1116,-0.635832724,,
2000,46009,SOUTH DAKOTA,BON HOMME,1162,1901,3139,-0.492237405,,
2000,46011,SOUTH DAKOTA,BROOKINGS,4546,6212,10984,-0.31223518,,
2000,46013,SOUTH DAKOTA,BROWN,7173,9060,16556,-0.233545143,,
2000,46015,SOUTH DAKOTA,BRULE,818,1268,2167,-0.438333798,,
2000,46017,SOUTH DAKOTA,BUFFALO,256,140,408,0.603535022,,
2000,46019,SOUTH DAKOTA,BUTTE,840,2760,3689,-1.189584067,,
2000,46021,SOUTH DAKOTA,CAMPBELL,147,739,917,-1.614865334,,
2000,46023,SOUTH DAKOTA,CHARLES MIX,1300,2205,3579,-0.528363244,,
2000,46025,SOUTH DAKOTA,CLARK,791,1272,2108,-0.475047776,,
2000,46027,SOUTH DAKOTA,CLAY,2638,2363,5105,0.110089056,,
2000,46029,SOUTH DAKOTA,CODINGTON,4192,6718,11138,-0.471612544,,
2000,46031,SOUTH DAKOTA,CORSON,549,629,1243,-0.136032815,,
2000,46033,SOUTH DAKOTA,CUSTER,955,2495,3573,-0.960332668,,
2000,46035,SOUTH DAKOTA,DAVISON,2936,4445,7528,-0.414731758,,
2000,46037,SOUTH DAKOTA,DAY,1492,1623,3197,-0.084158787,,
2000,46039,SOUTH DAKOTA,DEUEL,926,1245,2224,-0.296016574,,
2000,46041,SOUTH DAKOTA,DEWEY,880,761,1681,0.14528855,,
2000,46043,SOUTH DAKOTA,DOUGLAS,363,1311,1709,-1.284142649,,
2000,46045,SOUTH DAKOTA,EDMUNDS,676,1257,1986,-0.620290133,,
2000,46047,SOUTH DAKOTA,FALL RIVER,1133,2185,3429,-0.656746847,,
2000,46049,SOUTH DAKOTA,FAULK,388,904,1329,-0.845824021,,
2000,46051,SOUTH DAKOTA,GRANT,1475,2235,3830,-0.415583238,,
2000,46053,SOUTH DAKOTA,GREGORY,718,1487,2257,-0.728046377,,
2000,46055,SOUTH DAKOTA,HAAKON,164,938,1129,-1.743883521,,
2000,46057,SOUTH DAKOTA,HAMLIN,923,1731,2723,-0.628825321,,
2000,46059,SOUTH DAKOTA,HAND,565,1419,2031,-0.920881946,,
2000,46061,SOUTH DAKOTA,HANSON,457,944,1421,-0.725442775,,
2000,46063,SOUTH DAKOTA,HARDING,64,650,731,-2.31808928,,
2000,46065,SOUTH DAKOTA,HUGHES,2212,5188,7534,-0.852451183,,
2000,46067,SOUTH DAKOTA,HUTCHINSON,1052,2497,3625,-0.864396897,,
2000,46069,SOUTH DAKOTA,HYDE,218,592,835,-0.999011572,,
2000,46071,SOUTH DAKOTA,JACKSON,319,687,1040,-0.767143189,,
2000,46073,SOUTH DAKOTA,JERAULD,468,624,1122,-0.287682072,,
2000,46075,SOUTH DAKOTA,JONES,137,509,664,-1.312467091,,
2000,46077,SOUTH DAKOTA,KINGSBURY,1049,1612,2727,-0.429638315,,
2000,46079,SOUTH DAKOTA,LAKE,2331,2724,5154,-0.155804028,,
2000,46081,SOUTH DAKOTA,LAWRENCE,2797,6327,9406,-0.816278776,,
2000,46083,SOUTH DAKOTA,LINCOLN,3844,6546,10556,-0.532340685,,
2000,46085,SOUTH DAKOTA,LYMAN,482,875,1386,-0.596279772,,
2000,46087,SOUTH DAKOTA,MCCOOK,965,1610,2631,-0.511861357,,
2000,46089,SOUTH DAKOTA,MCPHERSON,295,1073,1417,-1.291238386,,
2000,46091,SOUTH DAKOTA,MARSHALL,939,1097,2079,-0.155518981,,
2000,46093,SOUTH DAKOTA,MEADE,2267,6870,9366,-1.108706735,,
2000,46095,SOUTH DAKOTA,MELLETTE,222,495,733,-0.801880381,,
2000,46097,SOUTH DAKOTA,MINER,523,724,1266,-0.325209928,,
2000,46099,SOUTH DAKOTA,MINNEHAHA,27042,33428,61369,-0.212002659,,
2000,46101,SOUTH DAKOTA,MOODY,1318,1361,2735,-0.032104288,,
2000,46103,SOUTH DAKOTA,PENNINGTON,11123,24696,36557,-0.797626251,,
2000,46105,SOUTH DAKOTA,PERKINS,297,1237,1614,-1.426712234,,
2000,46107,SOUTH DAKOTA,POTTER,356,1112,1494,-1.138984744,,
2000,46109,SOUTH DAKOTA,ROBERTS,1700,2237,4074,-0.274507431,,
2000,46111,SOUTH DAKOTA,SANBORN,468,767,1268,-0.494018505,,
2000,46113,SOUTH DAKOTA,OGLALA LAKOTA,1667,252,1953,1.889351795,,
2000,46115,SOUTH DAKOTA,SPINK,1274,1957,3284,-0.429251131,,
2000,46117,SOUTH DAKOTA,STANLEY,402,955,1381,-0.865259252,,
2000,46119,SOUTH DAKOTA,SULLY,209,633,871,-1.10813617,,
2000,46121,SOUTH DAKOTA,TODD,993,478,1494,0.731119932,,
2000,46123,SOUTH DAKOTA,TRIPP,799,1909,2765,-0.870973878,,
2000,46125,SOUTH DAKOTA,TURNER,1414,2514,4004,-0.575452543,,
2000,46127,SOUTH DAKOTA,UNION,2358,3265,5772,-0.325445961,,
2000,46129,SOUTH DAKOTA,WALWORTH,721,1758,2553,-0.891292941,,
2000,46135,SOUTH DAKOTA,YANKTON,3596,4904,8740,-0.310229082,,
2000,46137,SOUTH DAKOTA,ZIEBACH,314,384,721,-0.201249567,,
2000,47001,TENNESSEE,ANDERSON,13556,14688,28779,-0.08020158,,
2000,47003,TENNESSEE,BEDFORD,6136,5911,12207,0.037358042,,
2000,47005,TENNESSEE,BENTON,3700,2484,6311,0.398462656,,
2000,47007,TENNESSEE,BLEDSOE,1756,2380,4196,-0.304061992,,
2000,47009,TENNESSEE,BLOUNT,14688,25273,40662,-0.542705798,,
2000,47011,TENNESSEE,BRADLEY,8768,20167,29443,-0.832938875,,
2000,47013,TENNESSEE,CAMPBELL,6492,5784,12421,0.115475165,,
2000,47015,TENNESSEE,CANNON,2697,1924,4697,0.337733692,,
2000,47017,TENNESSEE,CARROLL,5239,5465,10827,-0.042233481,,
2000,47019,TENNESSEE,CARTER,6724,12111,19102,-0.588430915,,
2000,47021,TENNESSEE,CHEATHAM,6062,6356,12616,-0.04735947,,
2000,47023,TENNESSEE,CHESTER,2192,3487,5728,-0.464227399,,
2000,47025,TENNESSEE,CLAIBORNE,3841,5023,9000,-0.268294615,,
2000,47027,TENNESSEE,CLAY,1931,1468,3442,0.274137073,,
2000,47029,TENNESSEE,COCKE,3872,6185,10239,-0.468355836,,
2000,47031,TENNESSEE,COFFEE,8741,8788,17788,-0.005362555,,
2000,47033,TENNESSEE,CROCKETT,2705,2676,5440,0.01077877,,
2000,47035,TENNESSEE,CUMBERLAND,7644,10994,19017,-0.363428643,,
2000,47037,TENNESSEE,DAVIDSON,120508,84117,208588,0.359507454,,
2000,47039,TENNESSEE,DECATUR,2278,2046,4370,0.107411197,,
2000,47041,TENNESSEE,DEKALB,3765,2411,6265,0.445706262,,
2000,47043,TENNESSEE,DICKSON,8332,7016,15556,0.171910268,,
2000,47045,TENNESSEE,DYER,5425,6282,11841,-0.146670502,,
2000,47047,TENNESSEE,FAYETTE,5037,6402,11529,-0.239799775,,
2000,47049,TENNESSEE,FENTRESS,2529,3417,6029,-0.300939005,,
2000,47051,TENNESSEE,FRANKLIN,7828,6560,14691,0.176716447,,
2000,47053,TENNESSEE,GIBSON,8663,8286,17137,0.044493739,,
2000,47055,TENNESSEE,GILES,5527,4377,10066,0.233281615,,
2000,47057,TENNESSEE,GRAINGER,2361,3746,6194,-0.461603346,,
2000,47059,TENNESSEE,GREENE,7909,12540,20816,-0.460922184,,
2000,47061,TENNESSEE,GRUNDY,2970,1553,4596,0.648373409,,
2000,47063,TENNESSEE,HAMBLEN,7564,11824,19699,-0.446731213,,
2000,47065,TENNESSEE,HAMILTON,51708,66605,120379,-0.253167141,,
2000,47067,TENNESSEE,HANCOCK,690,1343,2075,-0.665969599,,
2000,47069,TENNESSEE,HARDEMAN,4953,3729,8803,0.283853352,,
2000,47071,TENNESSEE,HARDIN,3735,4951,8782,-0.281841758,,
2000,47073,TENNESSEE,HAWKINS,6753,10071,17098,-0.399673156,,
2000,47075,TENNESSEE,HAYWOOD,3887,2554,6478,0.419976894,,
2000,47077,TENNESSEE,HENDERSON,3166,5153,8399,-0.487110108,,
2000,47079,TENNESSEE,HENRY,6093,5944,12309,0.024758264,,
2000,47081,TENNESSEE,HICKMAN,4239,2914,7264,0.374800685,,
2000,47083,TENNESSEE,HOUSTON,2081,993,3127,0.739873162,,
2000,47085,TENNESSEE,HUMPHREYS,4205,2387,6681,0.566236946,,
2000,47087,TENNESSEE,JACKSON,3304,1384,4754,0.870155998,,
2000,47089,TENNESSEE,JEFFERSON,5226,8657,14087,-0.504722075,,
2000,47091,TENNESSEE,JOHNSON,1813,3740,5657,-0.72410268,,
2000,47093,TENNESSEE,KNOX,60969,86851,150586,-0.353828468,,
2000,47095,TENNESSEE,LAKE,1419,781,2224,0.597132527,,
2000,47097,TENNESSEE,LAUDERDALE,4224,3329,7618,0.238110588,,
2000,47099,TENNESSEE,LAWRENCE,6643,7613,14470,-0.136293644,,
2000,47101,TENNESSEE,LEWIS,2281,2037,4420,0.113135806,,
2000,47103,TENNESSEE,LINCOLN,5060,5435,10659,-0.071493037,,
2000,47105,TENNESSEE,LOUDON,5905,10266,16406,-0.553038014,,
2000,47107,TENNESSEE,MCMINN,6142,10155,16600,-0.502815773,,
2000,47109,TENNESSEE,MCNAIRY,4003,4897,8989,-0.201578693,,
2000,47111,TENNESSEE,MACON,3059,3366,6491,-0.095637031,,
2000,47113,TENNESSEE,MADISON,15781,17862,33930,-0.123868866,,
2000,47115,TENNESSEE,MARION,5441,4651,10250,0.156880617,,
2000,47117,TENNESSEE,MARSHALL,5107,4105,9359,0.218406405,,
2000,47119,TENNESSEE,MAURY,11127,11930,23400,-0.069681649,,
2000,47121,TENNESSEE,MEIGS,1555,1797,3390,-0.144643062,,
2000,47123,TENNESSEE,MONROE,5327,7514,13003,-0.343979719,,
2000,47125,TENNESSEE,MONTGOMERY,18818,19644,39044,-0.04295809,,
2000,47127,TENNESSEE,MOORE,1107,1145,2301,-0.033750983,,
2000,47129,TENNESSEE,MORGAN,2921,3144,6162,-0.073569851,,
2000,47131,TENNESSEE,OBION,6056,6168,12440,-0.01832512,,
2000,47133,TENNESSEE,OVERTON,4507,2875,7496,0.449579069,,
2000,47135,TENNESSEE,PERRY,1650,1165,2866,0.348054201,,
2000,47137,TENNESSEE,PICKETT,939,1281,2239,-0.310580823,,
2000,47139,TENNESSEE,POLK,2574,2907,5594,-0.121660512,,
2000,47141,TENNESSEE,PUTNAM,10785,11248,22438,-0.042034055,,
2000,47143,TENNESSEE,RHEA,3722,5900,9772,-0.460691193,,
2000,47145,TENNESSEE,ROANE,9575,11345,21326,-0.169621583,,
2000,47147,TENNESSEE,ROBERTSON,10249,9675,20164,0.057634901,,
2000,47149,TENNESSEE,RUTHERFORD,27360,33445,62182,-0.200820206,,
2000,47151,TENNESSEE,SCOTT,2967,3579,6615,-0.18753209,,
2000,47153,TENNESSEE,SEQUATCHIE,1648,2169,3887,-0.2747038,,
2000,47155,TENNESSEE,SEVIER,8208,16734,25365,-0.712333289,,
2000,47157,TENNESSEE,SHELBY,190404,141756,336755,0.295040861,,
2000,47159,TENNESSEE,SMITH,4884,2384,7348,0.717184807,,
2000,47161,TENNESSEE,STEWART,2870,1826,4782,0.452184248,,
2000,47163,TENNESSEE,SULLIVAN,21354,33482,55727,-0.449768905,,
2000,47165,TENNESSEE,SUMNER,22118,27601,50477,-0.221460247,,
2000,47167,TENNESSEE,TIPTON,6300,10070,16552,-0.469011073,,
2000,47169,TENNESSEE,TROUSDALE,1966,950,2945,0.727294316,,
2000,47171,TENNESSEE,UNICOI,2566,3780,6429,-0.387375743,,
